//0
Cruise	Station	Type	mon/day/yr	hh:mm	Lon [°E]	Lat [°N]	Bot. Depth[m]	Depth[m]	QF	Temperature[°C]	QF	Salinity	QF	Density	QF	Oxygen[µM]	QF	OxygenSat[%]	QF	Nitrate[µM]	QF	Chlorophyll[µg/l]	QF	BackScatter[/m/sr]	QF	CDOM[ppb]	QF
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		306.00	0	15.4370	0	35.4490	0	26.221	0	201.0	0	80.0	0		8	0.00	0	0.000138	0	1.65	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		304.00	0	15.4580	0	35.4520	0	26.219	0	200.6	0	79.8	0		8	0.00	0	0.000139	0	1.60	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		302.00	0	15.5280	0	35.4580	0	26.208	0	200.0	0	79.7	0	7.20	0	0.00	0	0.000138	0	1.60	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		300.00	0	15.5700	0	35.4620	0	26.201	0	199.5	0	79.6	0		8	0.00	0	0.000137	0	1.62	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		298.00	0	15.6220	0	35.4660	0	26.193	0	199.1	0	79.5	0		8	0.00	0	0.000136	0	1.68	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		296.00	0	15.6290	0	35.4670	0	26.192	0	199.0	0	79.5	0		8	0.00	0	0.000139	0	1.67	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		294.00	0	15.6640	0	35.4690	0	26.185	0	198.6	0	79.4	0		8	0.00	0	0.000140	0	1.62	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		292.00	0	15.6900	0	35.4710	0	26.181	0	198.0	0	79.2	0	7.10	0	0.01	0	0.000141	0	1.66	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		290.00	0	15.7180	0	35.4730	0	26.176	0	197.5	0	79.0	0		8	0.00	0	0.000135	0	1.66	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		288.00	0	15.7610	0	35.4750	0	26.168	0	197.3	0	79.0	0		8	0.01	0	0.000143	0	1.68	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		286.00	0	15.7880	0	35.4770	0	26.163	0	197.4	0	79.1	0		8	0.01	0	0.000159	0	1.67	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		284.00	0	15.7970	0	35.4780	0	26.162	0	197.7	0	79.2	0		8	0.01	0	0.000140	0	1.66	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		282.00	0	15.8380	0	35.4790	0	26.154	0	197.7	0	79.3	0	6.80	0	0.00	0	0.000144	0	1.69	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		280.00	0	15.9350	0	35.4860	0	26.137	0	197.2	0	79.3	0		8	0.00	0	0.000138	0	1.64	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		278.00	0	16.0020	0	35.4910	0	26.125	0	196.5	0	79.1	0		8	0.00	0	0.000137	0	1.64	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		276.00	0	16.0080	0	35.4920	0	26.125	0	196.2	0	78.9	0		8	0.01	0	0.000140	0	1.60	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		274.00	0	16.0280	0	35.4940	0	26.122	0	196.0	0	78.9	0		8	0.00	0	0.000140	0	1.66	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		272.00	0	16.0920	0	35.4980	0	26.110	0	195.7	0	78.9	0	6.60	0	0.00	0	0.000138	0	1.67	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		270.00	0	16.1640	0	35.5030	0	26.097	0	195.6	0	79.0	0		8	0.01	0	0.000138	0	1.65	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		268.00	0	16.2160	0	35.5070	0	26.088	0	195.7	0	79.1	0		8	0.01	0	0.000145	0	1.66	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		266.00	0	16.2310	0	35.5080	0	26.085	0	195.8	0	79.2	0		8	0.01	0	0.000140	0	1.67	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		264.00	0	16.2630	0	35.5110	0	26.080	0	195.9	0	79.2	0		8	0.00	0	0.000140	0	1.70	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		262.00	0	16.3110	0	35.5150	0	26.072	0	195.9	0	79.3	0	6.60	0	0.01	0	0.000141	0	1.65	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		260.00	0	16.3500	0	35.5180	0	26.065	0	195.9	0	79.4	0		8	0.00	0	0.000139	0	1.66	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		258.00	0	16.3780	0	35.5210	0	26.061	0	196.2	0	79.5	0		8	0.00	0	0.000138	0	1.65	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		256.00	0	16.3980	0	35.5230	0	26.058	0	196.2	0	79.6	0		8	0.01	0	0.000143	0	1.61	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		254.00	0	16.4250	0	35.5260	0	26.054	0	196.4	0	79.7	0		8	0.01	0	0.000139	0	1.62	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		252.00	0	16.4590	0	35.5290	0	26.049	0	196.4	0	79.7	0		8	0.01	0	0.000140	0	1.69	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		250.00	0	16.4970	0	35.5320	0	26.042	0	196.4	0	79.8	0	6.40	0	0.00	0	0.000140	0	1.61	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		248.00	0	16.5360	0	35.5350	0	26.035	0	196.5	0	79.9	0		8	0.01	0	0.000139	0	1.61	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		246.00	0	16.5700	0	35.5380	0	26.029	0	196.7	0	80.1	0		8	0.00	0	0.000138	0	1.61	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		244.00	0	16.5950	0	35.5400	0	26.025	0	196.9	0	80.2	0		8	0.01	0	0.000151	0	1.62	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		242.00	0	16.6380	0	35.5430	0	26.017	0	197.1	0	80.3	0	6.30	0	0.01	0	0.000144	0	1.65	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		240.00	0	16.6810	0	35.5460	0	26.009	0	197.3	0	80.5	0		8	0.00	0	0.000152	0	1.60	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		238.00	0	16.7320	0	35.5500	0	26.000	0	197.8	0	80.8	0		8	0.00	0	0.000139	0	1.64	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		236.00	0	16.7770	0	35.5540	0	25.993	0	198.3	0	81.0	0		8	0.00	0	0.000136	0	1.61	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		234.00	0	16.8240	0	35.5570	0	25.984	0	198.8	0	81.3	0		8	0.00	0	0.000160	0	1.58	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		232.00	0	16.8680	0	35.5600	0	25.976	0	199.4	0	81.6	0	5.80	0	0.01	0	0.000139	0	1.60	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		230.00	0	16.9190	0	35.5630	0	25.966	0	199.7	0	81.8	0		8	0.00	0	0.000140	0	1.60	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		228.00	0	16.9620	0	35.5660	0	25.958	0	199.7	0	81.9	0		8	0.00	0	0.000140	0	1.60	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		226.00	0	17.0060	0	35.5690	0	25.950	0	199.7	0	82.0	0		8	0.01	0	0.000144	0	1.61	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		224.00	0	17.0400	0	35.5710	0	25.943	0	199.6	0	82.0	0		8	0.01	0	0.000147	0	1.58	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		222.00	0	17.0720	0	35.5730	0	25.937	0	199.7	0	82.1	0		8	0.00	0	0.000142	0	1.60	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		220.00	0	17.0870	0	35.5740	0	25.934	0	199.9	0	82.2	0	5.50	0	0.01	0	0.000141	0	1.59	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		218.00	0	17.1130	0	35.5750	0	25.929	0	199.7	0	82.1	0		8	0.01	0	0.000141	0	1.55	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		216.00	0	17.1540	0	35.5780	0	25.921	0	199.6	0	82.2	0		8	0.01	0	0.000142	0	1.56	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		214.00	0	17.1830	0	35.5790	0	25.915	0	199.7	0	82.3	0		8	0.01	0	0.000141	0	1.58	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		212.00	0	17.2170	0	35.5800	0	25.908	0	199.8	0	82.3	0	5.20	0	0.00	0	0.000142	0	1.54	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		210.00	0	17.2380	0	35.5810	0	25.904	0	200.1	0	82.5	0		8	0.01	0	0.000148	0	1.57	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		208.00	0	17.2790	0	35.5830	0	25.895	0	200.3	0	82.7	0		8	0.01	0	0.000143	0	1.56	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		206.00	0	17.3450	0	35.5840	0	25.880	0	200.5	0	82.9	0		8	0.01	0	0.000143	0	1.56	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		204.00	0	17.3940	0	35.5870	0	25.870	0	200.9	0	83.1	0		8	0.01	0	0.000145	0	1.55	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		202.00	0	17.4340	0	35.5890	0	25.862	0	201.4	0	83.4	0	5.20	0	0.01	0	0.000145	0	1.55	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		200.00	0	17.4880	0	35.5930	0	25.852	0	202.0	0	83.7	0		8	0.00	0	0.000141	0	1.55	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		198.00	0	17.5770	0	35.6010	0	25.837	0	203.8	0	84.6	0		8	0.01	0	0.000141	0	1.54	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		196.00	0	17.6510	0	35.6110	0	25.826	0	206.4	0	85.8	0		8	0.00	0	0.000136	0	1.48	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		194.00	0	17.7310	0	35.6210	0	25.814	0	209.2	0	87.1	0		8	0.00	0	0.000133	0	1.45	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		192.00	0	17.7760	0	35.6270	0	25.808	0	212.1	0	88.4	0	3.40	0	0.00	0	0.000137	0	1.47	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		190.00	0	17.7870	0	35.6290	0	25.807	0	213.8	0	89.1	0		8	0.01	0	0.000139	0	1.44	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		188.00	0	17.7930	0	35.6300	0	25.806	0	214.7	0	89.5	0		8	0.01	0	0.000136	0	1.45	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		186.00	0	17.8050	0	35.6320	0	25.805	0	215.1	0	89.7	0		8	0.00	0	0.000141	0	1.40	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		184.00	0	17.8280	0	35.6340	0	25.801	0	215.5	0	89.9	0		8	0.02	0	0.000141	0	1.43	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		182.00	0	17.8390	0	35.6340	0	25.798	0	215.8	0	90.0	0	3.00	0	0.01	0	0.000141	0	1.40	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		180.00	0	17.8500	0	35.6340	0	25.795	0	216.0	0	90.1	0		8	0.01	0	0.000153	0	1.41	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		178.00	0	17.8590	0	35.6340	0	25.793	0	215.9	0	90.1	0		8	0.01	0	0.000141	0	1.41	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		176.00	0	17.8710	0	35.6350	0	25.791	0	216.1	0	90.2	0		8	0.01	0	0.000152	0	1.41	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		174.00	0	17.8840	0	35.6350	0	25.787	0	216.1	0	90.2	0		8	0.02	0	0.000147	0	1.40	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		172.00	0	17.8890	0	35.6350	0	25.786	0	216.1	0	90.2	0	2.70	0	0.02	0	0.000147	0	1.38	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		170.00	0	17.8930	0	35.6350	0	25.785	0	216.2	0	90.3	0		8	0.03	0	0.000149	0	1.40	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		168.10	0	17.8990	0	35.6350	0	25.784	0	216.4	0	90.4	0		8	0.03	0	0.000150	0	1.37	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		166.00	0	17.9050	0	35.6340	0	25.782	0	216.2	0	90.3	0		8	0.03	0	0.000158	0	1.38	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		164.00	0	17.9100	0	35.6340	0	25.780	0	216.0	0	90.2	0		8	0.04	0	0.000154	0	1.37	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		162.00	0	17.9210	0	35.6330	0	25.777	0	215.7	0	90.1	0	3.20	0	0.04	0	0.000153	0	1.38	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		160.00	0	17.9310	0	35.6310	0	25.773	0	215.3	0	90.0	0		8	0.06	0	0.000161	0	1.42	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		158.00	0	17.9400	0	35.6300	0	25.770	0	214.8	0	89.8	0		8	0.06	0	0.000172	0	1.40	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		156.00	0	17.9480	0	35.6290	0	25.767	0	214.2	0	89.6	0		8	0.07	0	0.000165	0	1.38	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		154.00	0	17.9540	0	35.6210	0	25.759	0	213.1	0	89.1	0		8	0.08	0	0.000171	0	1.45	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		152.00	0	17.9170	0	35.6020	0	25.754	0	209.9	0	87.7	0	4.60	0	0.07	0	0.000167	0	1.50	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		150.00	0	17.9370	0	35.5980	0	25.746	0	205.6	0	85.9	0		8	0.07	0	0.000167	0	1.49	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		148.00	0	17.9690	0	35.5960	0	25.737	0	203.0	0	84.9	0		8	0.08	0	0.000168	0	1.53	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		146.00	0	18.0330	0	35.5940	0	25.719	0	200.9	0	84.1	0		8	0.11	0	0.000178	0	1.53	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		144.00	0	18.0960	0	35.5950	0	25.704	0	199.5	0	83.6	0		8	0.12	0	0.000176	0	1.50	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		142.00	0	18.1760	0	35.5970	0	25.686	0	198.7	0	83.4	0	4.50	0	0.12	0	0.000176	0	1.54	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		140.00	0	18.3090	0	35.6110	0	25.664	0	199.1	0	83.8	0		8	0.16	0	0.000186	0	1.45	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		138.00	0	18.4790	0	35.6220	0	25.629	0	201.2	0	84.9	0		8	0.17	0	0.000188	0	1.42	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		136.00	0	18.6390	0	35.6250	0	25.591	0	203.8	0	86.3	0		8	0.16	0	0.000179	0	1.42	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		134.00	0	18.8870	0	35.6470	0	25.545	0	206.5	0	87.9	0		8	0.19	0	0.000179	0	1.44	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		132.00	0	19.0200	0	35.6680	0	25.527	0	211.2	0	90.1	0	1.80	0	0.19	0	0.000191	0	1.35	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		130.00	0	19.0410	0	35.6730	0	25.525	0	215.0	0	91.8	0		8	0.21	0	0.000189	0	1.32	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		128.00	0	19.0550	0	35.6750	0	25.523	0	216.7	0	92.5	0		8	0.22	0	0.000185	0	1.32	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		126.00	0	19.0590	0	35.6760	0	25.523	0	217.7	0	93.0	0		8	0.22	0	0.000198	0	1.30	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		124.00	0	19.0670	0	35.6780	0	25.523	0	218.3	0	93.2	0		8	0.22	0	0.000184	0	1.31	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		122.00	0	19.0740	0	35.6790	0	25.522	0	218.7	0	93.4	0	1.70	0	0.22	0	0.000186	0	1.32	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		120.00	0	19.0770	0	35.6790	0	25.521	0	219.0	0	93.5	0		8	0.23	0	0.000189	0	1.31	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		118.00	0	19.0790	0	35.6790	0	25.520	0	219.3	0	93.7	0		8	0.22	0	0.000191	0	1.30	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		116.00	0	19.0790	0	35.6790	0	25.520	0	219.3	0	93.7	0		8	0.23	0	0.000188	0	1.35	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		114.00	0	19.0800	0	35.6790	0	25.520	0	219.4	0	93.7	0		8	0.23	0	0.000188	0	1.32	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		112.00	0	19.0820	0	35.6800	0	25.520	0	219.5	0	93.8	0	1.30	0	0.23	0	0.000187	0	1.33	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		110.00	0	19.0880	0	35.6800	0	25.519	0	219.7	0	93.8	0		8	0.22	0	0.000183	0	1.32	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		108.00	0	19.0910	0	35.6800	0	25.518	0	219.7	0	93.9	0		8	0.23	0	0.000186	0	1.30	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		106.00	0	19.1010	0	35.6810	0	25.516	0	219.9	0	94.0	0		8	0.24	0	0.000186	0	1.33	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		104.00	0	19.1150	0	35.6830	0	25.514	0	220.1	0	94.1	0		8	0.24	0	0.000189	0	1.32	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		102.00	0	19.1200	0	35.6830	0	25.513	0	220.3	0	94.2	0		8	0.24	0	0.000206	0	1.31	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		100.00	0	19.1260	0	35.6840	0	25.512	0	220.5	0	94.3	0	1.30	0	0.24	0	0.000188	0	1.32	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		98.00	0	19.1300	0	35.6850	0	25.512	0	220.8	0	94.4	0		8	0.25	0	0.000187	0	1.32	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		96.00	0	19.1360	0	35.6850	0	25.510	0	221.0	0	94.5	0	1.20	0	0.25	0	0.000188	0	1.30	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		94.00	0	19.1390	0	35.6850	0	25.509	0	221.2	0	94.6	0		8	0.27	0	0.000196	0	1.32	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		92.00	0	19.1370	0	35.6820	0	25.508	0	221.5	0	94.7	0		8	0.37	0	0.000205	0	1.30	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		90.00	0	19.1420	0	35.6820	0	25.506	0	221.9	0	94.9	0	0.90	0	0.44	0	0.000209	0	1.29	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		88.00	0	19.1510	0	35.6830	0	25.505	0	222.2	0	95.0	0		8	0.40	0	0.000254	0	1.29	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		86.00	0	19.1520	0	35.6830	0	25.505	0	222.2	0	95.0	0	1.30	0	0.39	0	0.000207	0	1.28	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		84.00	0	19.1510	0	35.6830	0	25.505	0	222.2	0	95.1	0		8	0.39	0	0.000203	0	1.28	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		82.00	0	19.1510	0	35.6810	0	25.503	0	222.3	0	95.1	0	1.40	0	0.44	0	0.000213	0	1.30	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		80.00	0	19.1520	0	35.6810	0	25.503	0	222.4	0	95.1	0		8	0.45	0	0.000213	0	1.30	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		78.00	0	19.1560	0	35.6820	0	25.503	0	222.5	0	95.2	0		8	0.47	0	0.000217	0	1.33	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		76.00	0	19.1580	0	35.6820	0	25.502	0	222.6	0	95.2	0	1.20	0	0.48	0	0.000215	0	1.29	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		74.00	0	19.1590	0	35.6820	0	25.502	0	222.6	0	95.2	0		8	0.46	0	0.000215	0	1.28	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		72.00	0	19.1610	0	35.6820	0	25.501	0	222.6	0	95.2	0	1.00	0	0.48	0	0.000215	0	1.26	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		70.00	0	19.1630	0	35.6820	0	25.501	0	222.7	0	95.3	0		8	0.48	0	0.000217	0	1.32	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		68.00	0	19.1650	0	35.6820	0	25.500	0	222.7	0	95.3	0		8	0.49	0	0.000217	0	1.24	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		66.00	0	19.1650	0	35.6820	0	25.500	0	222.6	0	95.2	0	1.10	0	0.49	0	0.000215	0	1.29	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		64.00	0	19.1650	0	35.6820	0	25.500	0	222.6	0	95.2	0		8	0.48	0	0.000217	0	1.26	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		62.00	0	19.1670	0	35.6820	0	25.500	0	222.4	0	95.2	0	1.20	0	0.49	0	0.000215	0	1.30	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		60.00	0	19.1680	0	35.6820	0	25.500	0	222.4	0	95.2	0		8	0.50	0	0.000210	0	1.29	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		58.00	0	19.1680	0	35.6820	0	25.500	0	222.4	0	95.2	0		8	0.50	0	0.000212	0	1.31	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		56.00	0	19.1690	0	35.6820	0	25.499	0	222.5	0	95.2	0	1.00	0	0.50	0	0.000235	0	1.32	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		54.00	0	19.1690	0	35.6820	0	25.499	0	222.4	0	95.2	0		8	0.51	0	0.000212	0	1.30	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		52.00	0	19.1700	0	35.6820	0	25.499	0	222.4	0	95.2	0		8	0.51	0	0.000217	0	1.29	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		50.00	0	19.1700	0	35.6810	0	25.498	0	222.5	0	95.2	0	1.00	0	0.51	0	0.000213	0	1.28	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		48.00	0	19.1710	0	35.6810	0	25.498	0	222.4	0	95.2	0		8	0.53	0	0.000215	0	1.31	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		46.00	0	19.1720	0	35.6810	0	25.498	0	222.5	0	95.2	0	1.20	0	0.53	0	0.000217	0	1.32	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		44.00	0	19.1770	0	35.6820	0	25.497	0	222.4	0	95.2	0		8	0.58	0	0.000251	0	1.32	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		42.00	0	19.1860	0	35.6820	0	25.495	0	222.6	0	95.3	0		8	0.64	0	0.000224	0	1.29	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		40.00	0	19.1940	0	35.6840	0	25.495	0	223.3	0	95.6	0	1.00	0	0.83	0	0.000255	0	1.29	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		38.00	0	19.1960	0	35.6840	0	25.494	0	223.8	0	95.8	0		8	0.87	0	0.000257	0	1.26	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		36.00	0	19.2020	0	35.6860	0	25.494	0	224.1	0	95.9	0	1.00	0	0.90	0	0.000258	0	1.29	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		34.00	0	19.2020	0	35.6860	0	25.494	0	224.4	0	96.1	0		8	0.92	0	0.000256	0	1.28	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		32.00	0	19.2040	0	35.6860	0	25.493	0	224.6	0	96.2	0		8	0.87	0	0.000261	0	1.24	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		30.00	0	19.2080	0	35.6870	0	25.493	0	224.9	0	96.3	0	0.90	0	0.88	0	0.000265	0	1.31	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		28.00	0	19.2110	0	35.6870	0	25.492	0	225.1	0	96.4	0		8	0.92	0	0.000313	0	1.29	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		26.00	0	19.2140	0	35.6870	0	25.492	0	225.4	0	96.5	0	1.20	0	0.90	0	0.000270	0	1.22	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		24.00	0	19.2290	0	35.6890	0	25.489	0	225.7	0	96.7	0		8	0.91	0	0.000287	0	1.24	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		22.00	0	19.2510	0	35.6900	0	25.484	0	226.3	0	97.0	0	0.70	0	0.89	0	0.000291	0	1.25	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		20.00	0	19.2570	0	35.6900	0	25.483	0	227.0	0	97.3	0		8	0.85	0	0.000294	0	1.19	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		18.00	0	19.2700	0	35.6900	0	25.479	0	227.2	0	97.4	0		8	0.79	0	0.000288	0	1.18	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		16.00	0	19.2710	0	35.6910	0	25.480	0	227.4	0	97.5	0	0.80	0	0.74	0	0.000287	0	1.26	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		14.00	0	19.2690	0	35.6910	0	25.480	0	227.5	0	97.5	0		8	0.73	0	0.000284	0	1.13	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		12.00	0	19.2740	0	35.6910	0	25.479	0	227.5	0	97.5	0	1.00	0	0.66	0	0.000282	0	1.22	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		10.00	0	19.2760	0	35.6910	0	25.479	0	227.4	0	97.5	0		8	0.60	0	0.000285	0	1.13	0
0037SoOcn	28	C	04/27/2015	07:29	14.152	-36.303		8.00	0	19.2760	0	35.6910	0	25.479	0	227.4	0	97.5	0	0.80	0	0.55	0	0.000297	0	1.29	0
